ID,TIMESTAMP,TIMESTAMPGMT+1,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
528,1328522505,2/6/201211:01:00AM,3,5.5,7,7,5.5
528,1328533741,2/6/20122:09:00PM,3.5,5.5,5.5,6,3.5
528,1328608857,2/7/201211:00:00AM,3.5,6,4,6,4.5
528,1328623734,2/7/20123:08:00PM,5,7,6.5,6.5,6
528,1328695276,2/8/201211:01:00AM,3.5,5.5,7,6,5.5
528,1328707843,2/8/20122:30:00PM,4,5.5,6,6.5,4
528,1328716932,2/8/20125:02:00PM,5.5,5.5,5.5,6,4
528,1328782852,2/9/201211:20:00AM,3,6,4.5,6,3.5
528,1328793281,2/9/20122:14:00PM,5,3.5,5.5,5.5,4
528,1328804904,2/9/20125:28:00PM,3.5,5.5,5.5,6,3.5
528,1328868468,2/10/201211:07:00AM,3,5,4,6,3
528,1328879285,2/10/20122:08:00PM,5.5,4,5.5,5.5,5
528,1329128617,2/13/201211:23:00AM,5.5,5.5,7,6.5,5
528,1329138152,2/13/20122:02:00PM,5.5,5.5,5.5,6,4
528,1329148984,2/13/20125:03:00PM,3.5,5,6,6,4.5
528,1329213644,2/14/201211:00:00AM,3.5,5.5,6,6,4
528,1329225028,2/14/20122:10:00PM,5.5,5.5,7,6.5,4.5
528,1329302482,2/15/201211:41:00AM,5.5,5.5,5.5,5.5,4
528,1329821387,2/21/201211:49:00AM,4,4,6.5,5,4
528,1329907006,2/22/201211:36:00AM,5,6,7,7,5.5
528,1329916893,2/22/20122:21:00PM,4,5.5,6,5.5,4
528,1329927804,2/22/20125:23:00PM,4.5,6,4.5,6,5
528,1330009426,2/23/20124:03:00PM,4.5,3,6,3,4.5
528,1330079743,2/24/201211:35:00AM,5,4,7,3.5,4.5
528,1330089449,2/24/20122:17:00PM,4.5,2.5,7,3,4.5
528,1330104270,2/24/20126:24:00PM,6,5.5,5,5,5
528,1330341453,2/27/201212:17:00PM,3.5,2.5,4.5,2.5,3.5
528,1330354391,2/27/20123:53:00PM,3.5,3,5,2.5,4
528,1330362769,2/27/20126:12:00PM,4,2.5,5.5,4.5,4.5
528,1330426236,2/28/201211:50:00AM,3.5,3,6,3,4.5
528,1330434222,2/28/20122:03:00PM,4.5,4.5,4.5,4,3.5
528,1330521258,2/29/20122:14:00PM,4,5.5,5.5,6,5.5
528,1330533137,2/29/20125:32:00PM,4.5,4,5,4,3.5
528,1330596950,3/1/201211:15:00AM,3,4.5,4.5,3.5,5
528,1330608901,3/1/20122:35:00PM,4.5,4,4,4.5,4
528,1330617773,3/1/20125:02:00PM,3,3.5,6,5,3.5
528,1330944414,3/5/201211:46:00AM,4,2.5,6,5,4.5
528,1330952781,3/5/20122:06:00PM,3,3,5.5,4,3.5
528,1330964949,3/5/20125:29:00PM,3.5,3.5,6.5,3.5,5.5
528,1331032048,3/6/201212:07:00PM,3.5,4.5,6,5,5
528,1331044320,3/6/20123:32:00PM,4.5,4,5,4.5,4
528,1331114460,3/7/201211:01:00AM,2.5,3.5,6,4.5,3.5
528,1331138505,3/7/20125:41:00PM,3,4,5.5,4,4
528,1331205257,3/8/201212:14:00PM,5.5,5,6.5,4.5,6
528,1331213473,3/8/20122:31:00PM,3,3.5,6.5,4.5,4
528,1331224053,3/8/20125:27:00PM,2.5,4.5,6,4.5,5
528,1331287374,3/9/201211:02:00AM,3,5,6,5,4
528,1331303468,3/9/20123:31:00PM,4.5,4,5,4.5,3.5
529,1327919624,1/30/201211:33:00AM,5,6,6,6.5,4.5
529,1327933385,1/30/20123:23:00PM,5,5.5,5.5,6,5
529,1327942311,1/30/20125:51:00PM,3.5,3.5,4.5,4.5,4
529,1328004021,1/31/201211:00:00AM,3.5,4.5,4.5,5,3.5
529,1328016736,1/31/20122:32:00PM,4,5,5,5.5,4
529,1328025809,1/31/20125:03:00PM,3.5,4.5,5.5,4.5,3.5
529,1328102283,2/1/20122:18:00PM,4,5.5,4.5,4.5,4
529,1328112049,2/1/20125:00:00PM,4,4.5,4.5,3.5,5
529,1328192663,2/2/20123:24:00PM,4,5,5.5,4.5,4.5
529,1328265348,2/3/201211:35:00AM,3,5,4.5,4,4
529,1328274363,2/3/20122:06:00PM,4,5.5,5,4,4
529,1328706016,2/8/20122:00:00PM,3.5,4.5,4.5,4,4
529,1328717214,2/8/20125:06:00PM,4,3,4,3,3.5
529,1328792446,2/9/20122:00:00PM,3.5,4.5,4,4.5,4
529,1328804205,2/9/20125:16:00PM,3.5,4.5,4,5,3.5
529,1328871045,2/10/201211:50:00AM,4.5,4.5,5,4,5
529,1328891006,2/10/20125:23:00PM,4,3.5,4,3.5,3.5
529,1329128256,2/13/201211:17:00AM,4,5,5,5,3.5
529,1329139078,2/13/20122:17:00PM,3.5,4.5,4.5,4,4.5
529,1329149279,2/13/20125:07:00PM,3.5,5,4.5,3.5,3.5
529,1329225387,2/14/20122:16:00PM,4.5,3.5,4.5,4,4.5
529,1329235231,2/14/20125:00:00PM,4,4.5,4.5,4,4
529,1329310842,2/15/20122:00:00PM,4.5,4.5,4,5,4
529,1329732031,2/20/201211:00:00AM,4.5,4.5,5,5,5
529,1329743058,2/20/20122:04:00PM,3.5,4.5,5,4.5,4
529,1329753720,2/20/20125:02:00PM,3,4,4.5,4,4
529,1329829321,2/21/20122:02:00PM,4.5,4.5,4.5,4.5,4.5
529,1329841338,2/21/20125:22:00PM,5,4.5,4.5,5,4
529,1329905485,2/22/201211:11:00AM,4,4.5,4.5,5,4.5
529,1329916515,2/22/20122:15:00PM,4,4.5,5,4.5,4
529,1329926513,2/22/20125:01:00PM,5,4.5,4.5,5,4.5
529,1329991436,2/23/201211:03:00AM,4.5,4.5,4.5,4.5,4.5
529,1330009597,2/23/20124:06:00PM,3.5,4,4.5,3,4
529,1330013073,2/23/20125:04:00PM,3.5,4,4.5,4,4
529,1330078215,2/24/201211:10:00AM,4.5,4.5,4,3.5,4
529,1330090353,2/24/20122:32:00PM,3.5,4.5,5,4.5,3.5
529,1330336821,2/27/201211:00:00AM,4.5,5,4,4,5
529,1330348003,2/27/20122:06:00PM,4.5,4.5,4.5,4.5,4.5
529,1330509678,2/29/201211:01:00AM,4,4.5,4.5,4.5,5
529,1330520608,2/29/20122:03:00PM,4.5,5,5,5,3.5
529,1330533317,2/29/20125:35:00PM,4,4.5,5,4.5,4.5
529,1330606855,3/1/20122:00:00PM,4,4.5,4.5,4,4.5
529,1330617803,3/1/20125:03:00PM,3.5,4.5,4.5,4,4
529,1330942277,3/5/201211:11:00AM,3,4,4.5,3.5,4
529,1330952431,3/5/20122:00:00PM,3.5,4.5,4.5,3,4
529,1330963346,3/5/20125:02:00PM,3.5,4.5,4.5,4,4.5
529,1331029748,3/6/201211:29:00AM,3.5,5.5,4.5,4.5,4.5
529,1331039142,3/6/20122:05:00PM,3.5,5,5,4.5,4
529,1331051251,3/6/20125:27:00PM,3.5,4.5,5,5,4
529,1331205012,3/8/201212:10:00PM,4.5,5,4.5,4,4.5
529,1331222635,3/8/20125:03:00PM,4.5,5,4.5,5,5
529,1331289115,3/9/201211:31:00AM,4.5,5,5,4.5,5
507,1327917829,1/30/201211:03:00AM,2.5,6.5,6.5,5,6.5
507,1327930431,1/30/20122:33:00PM,4,4,6.5,5.5,5.5
507,1327944406,1/30/20126:26:00PM,2,6,6,6,6
507,1328006214,1/31/201211:36:00AM,4,4,6.5,6.5,6.5
507,1328018828,1/31/20123:07:00PM,4,6,6.5,6,6
507,1328027903,1/31/20125:38:00PM,4,6,6,6,6
507,1328093464,2/1/201211:51:00AM,3,6.5,6.5,6.5,6.5
507,1328101490,2/1/20122:04:00PM,3,6.5,6.5,6.5,6.5
507,1328112442,2/1/20125:07:00PM,6,6,6.5,6,6
507,1328177815,2/2/201211:16:00AM,3.5,6.5,6.5,6.5,6
507,1328187646,2/2/20122:00:00PM,3.5,6.5,6.5,6.5,6.5
507,1328198849,2/2/20125:07:00PM,4,6.5,6.5,6.5,6.5
507,1328264024,2/3/201211:13:00AM,4,6.5,6.5,6.5,6.5
507,1328274035,2/3/20122:00:00PM,4,6.5,6.5,6.5,6.5
507,1328285123,2/3/20125:05:00PM,4,6.5,6.5,6.5,6.5
507,1328524530,2/6/201211:35:00AM,4,6.5,6.5,6.5,6.5
507,1328533388,2/6/20122:03:00PM,4,6.5,6.5,6.5,6.5
507,1328544630,2/6/20125:10:00PM,4,6,6,6,6
507,1328608869,2/7/201211:01:00AM,4,6.5,6.5,6.5,6.5
507,1328625572,2/7/20123:39:00PM,4,6,6,6,6
507,1328630670,2/7/20125:04:00PM,4,6.5,6,6.5,6
507,1328702268,2/8/201212:57:00PM,4,6.5,6.5,6.5,6.5
507,1328706193,2/8/20122:03:00PM,4,6.5,6.5,6.5,6.5
507,1328716847,2/8/20125:00:00PM,4,6.5,6.5,6.5,6.5
507,1328788557,2/9/201212:55:00PM,4,6.5,6.5,6.5,6.5
507,1328793518,2/9/20122:18:00PM,4,6.5,6.5,6.5,6.5
507,1328807451,2/9/20126:10:00PM,4,6.5,6.5,6.5,6.5
507,1328868040,2/10/201211:00:00AM,4,6.5,6.5,6.5,6.5
507,1328878843,2/10/20122:00:00PM,4,6.5,6.5,6.5,6.5
507,1328889664,2/10/20125:01:00PM,4,6.5,6.5,6.5,6.5
507,1329128669,2/13/201211:24:00AM,4,6.5,6.5,6.5,6.5
507,1329140237,2/13/20122:37:00PM,4,6.5,6.5,6.5,6.5
507,1329149312,2/13/20125:08:00PM,4,6.5,6.5,6.5,6.5
507,1329213633,2/14/201211:00:00AM,4,6.5,6.5,6.5,6.5
507,1329224836,2/14/20122:07:00PM,4,6.5,6.5,6.5,6.5
507,1329235674,2/14/20125:07:00PM,4,6.5,6.5,6.5,6.5
507,1329307941,2/15/20121:12:00PM,4,6.5,6.5,6.5,6.5
507,1329311371,2/15/20122:09:00PM,4,6.5,6.5,6.5,6.5
507,1329326314,2/15/20126:18:00PM,4,6.5,6.5,6.5,6.5
507,1329393494,2/16/201212:58:00PM,4,6.5,6.5,6.5,6.5
507,1329397460,2/16/20122:04:00PM,4,6.5,6.5,6.5,6.5
507,1329408346,2/16/20125:05:00PM,4,6.5,6.5,6.5,6.5
507,1329480122,2/17/20121:02:00PM,4,6.5,6.5,6.5,6.5
507,1329491240,2/17/20124:07:00PM,4,6.5,6.5,6.5,6.5
507,1329738776,2/20/201212:52:00PM,4,6.5,6.5,6.5,6.5
507,1329747977,2/20/20123:26:00PM,4,6.5,6.5,6.5,6.5
507,1329753850,2/20/20125:04:00PM,4,6.5,6.5,6.5,6.5
507,1329819013,2/21/201211:10:00AM,4,6.5,6.5,6.5,6.5
507,1329829612,2/21/20122:06:00PM,4,6.5,6.5,6.5,6.5
507,1329840087,2/21/20125:01:00PM,4,6.5,6.5,6.5,6.5
507,1329904879,2/22/201211:01:00AM,4,6.5,6.5,6.5,6.5
507,1329916128,2/22/20122:08:00PM,4,6.5,6.5,6.5,6.5
507,1329934237,2/22/20127:10:00PM,3.5,6.5,6.5,6.5,6.5
507,1330077994,2/24/201211:06:00AM,4,6.5,6.5,6.5,6.5
507,1330091317,2/24/20122:48:00PM,4,6.5,6.5,6.5,6.5
507,1330101611,2/24/20125:40:00PM,4,6.5,6.5,6.5,6.5
507,1330336827,2/27/201211:00:00AM,4,6.5,6.5,6.5,6.5
507,1330347628,2/27/20122:00:00PM,4,6.5,6.5,6.5,6.5
507,1330359588,2/27/20125:19:00PM,4,6.5,6.5,6.5,6.5
507,1330423677,2/28/201211:07:00AM,4,6.5,6.5,6.5,6.5
507,1330436860,2/28/20122:47:00PM,4,6.5,6.5,6.5,6.5
507,1330445139,2/28/20125:05:00PM,4,6.5,6.5,6.5,6.5
507,1330510141,2/29/201211:09:00AM,4,6.5,6.5,6.5,6.5
507,1330520706,2/29/20122:05:00PM,4,6.5,4,6.5,6.5
507,1330532378,2/29/20125:19:00PM,4,6.5,6.5,6.5,6.5
507,1330602062,3/1/201212:41:00PM,4,6.5,6.5,6.5,6.5
507,1330606865,3/1/20122:01:00PM,4,6.5,6.5,6.5,6.5
507,1330617708,3/1/20125:01:00PM,4,6.5,6.5,6.5,6.5
507,1330694930,3/2/20122:28:00PM,4,6.5,6.5,6.5,6.5
507,1330704945,3/2/20125:15:00PM,3.5,6.5,6.5,6.5,6.5
507,1330941756,3/5/201211:02:00AM,4,6.5,6.5,6.5,6.5
507,1330953180,3/5/20122:13:00PM,4,6.5,6.5,6.5,6.5
507,1330968459,3/5/20126:27:00PM,4,6.5,6.5,6.5,6.5
507,1331028076,3/6/201211:01:00AM,4,6.5,6.5,6.5,6.5
507,1331039050,3/6/20122:04:00PM,4,6.5,6.5,6.5,6.5
507,1331049781,3/6/20125:03:00PM,4,6.5,6.5,6.5,6.5
507,1331114780,3/7/201211:06:00AM,4,6.5,6.5,6.5,6.5
507,1331127039,3/7/20122:30:00PM,4,6.5,6.5,6.5,6.5
507,1331136710,3/7/20125:11:00PM,4,6.5,6.5,6.5,6.5
507,1331201185,3/8/201211:06:00AM,4,6.5,6.5,6.5,4
507,1331215604,3/8/20123:06:00PM,4,6,6,6,6
507,1331224259,3/8/20125:30:00PM,4,6.5,6.5,6.5,6.5
550,1327919463,1/30/201211:31:00AM,4.5,5.5,6,6.5,3.5
550,1327930412,1/30/20122:33:00PM,4,5.5,5.5,6,2
550,1327939435,1/30/20125:03:00PM,3,3,5,4.5,4
550,1328004360,1/31/201211:06:00AM,3.5,5.5,5,5.5,3.5
550,1328014989,1/31/20122:03:00PM,4,5.5,5.5,6,3.5
550,1328029806,1/31/20126:10:00PM,2.5,5.5,7,4,5
550,1328091189,2/1/201211:13:00AM,4.5,5.5,6,7,3
550,1328105672,2/1/20123:14:00PM,4,5.5,5.5,6.5,3.5
550,1328112042,2/1/20125:00:00PM,2.5,5.5,4,6.5,2.5
550,1328182760,2/2/201212:39:00PM,3,5.5,6.5,6.5,3.5
550,1328192114,2/2/20123:15:00PM,5,1.5,5,3,3.5
550,1328199910,2/2/20125:25:00PM,2.5,5.5,6.5,6.5,4
550,1328265113,2/3/201211:31:00AM,3.5,5.5,6,4,3.5
550,1328274803,2/3/20122:13:00PM,2,3.5,4,4,3.5
550,1328285049,2/3/20125:04:00PM,2.5,5.5,2.5,4.5,3.5
550,1328526615,2/6/201212:10:00PM,3.5,5.5,6.5,6,3.5
550,1328541920,2/6/20124:25:00PM,3.5,5.5,5,6,3
550,1328547603,2/6/20126:00:00PM,3.5,4,4.5,4.5,3
550,1328623673,2/7/20123:07:00PM,3.5,5,4,5,4
550,1328634302,2/7/20126:05:00PM,3.5,5.5,2,1.5,2.5
550,1328696469,2/8/201211:21:00AM,3.5,4,4.5,6.5,2
550,1328709194,2/8/20122:53:00PM,1.5,4.5,3.5,3,4
550,1328724049,2/8/20127:00:00PM,1.5,4,6.5,6.5,2.5
550,1328793572,2/9/20122:19:00PM,3.5,5.5,5.5,6.5,3.5
550,1328805033,2/9/20125:30:00PM,3.5,4.5,2,3,3
550,1328871757,2/10/201212:02:00PM,2,5,4.5,4,2
550,1328885557,2/10/20123:52:00PM,2.5,5.5,4,5.5,2.5
550,1328889719,2/10/20125:01:00PM,4.5,5.5,5.5,6,3.5
550,1329130678,2/13/201211:57:00AM,4.5,5,5,4,3
550,1329141961,2/13/20123:06:00PM,2.5,5,4,2.5,2.5
550,1329149011,2/13/20125:03:00PM,4,5.5,4,4,2.5
550,1329213700,2/14/201211:01:00AM,4.5,5.5,5.5,5,4
550,1329230083,2/14/20123:34:00PM,4,4.5,6,3,3
550,1329239807,2/14/20126:16:00PM,5.5,2,5.5,1.5,3
550,1329301296,2/15/201211:21:00AM,4,2.5,4.5,1,2.5
550,1329322672,2/15/20125:17:00PM,3,1,6.5,1,3.5
550,1329386471,2/16/201211:01:00AM,4,3,6,1,4.5
550,1329398095,2/16/20122:14:00PM,6,4.5,6.5,5.5,5
550,1329410881,2/16/20125:48:00PM,3.5,5,4.5,4,3
550,1329476137,2/17/201211:55:00AM,4.5,5.5,3,3,4
550,1329483922,2/17/20122:05:00PM,5,5.5,4,2,4.5
550,1329495047,2/17/20125:10:00PM,5,1.5,1,3.5,2
550,1329732038,2/20/201211:00:00AM,4,5.5,4.5,6,4
550,1329744588,2/20/20122:29:00PM,4.5,6,4.5,5.5,4.5
550,1329818735,2/21/201211:05:00AM,2,5,6,6,4
550,1329829674,2/21/20122:07:00PM,5.5,5.5,4,6,2.5
550,1329840436,2/21/20125:07:00PM,2,4,3,3.5,1
550,1329905193,2/22/201211:06:00AM,5,6,5.5,4.5,3.5
550,1329917822,2/22/20122:37:00PM,5.5,5.5,5.5,2,2.5
550,1329933605,2/22/20127:00:00PM,2.5,5.5,7,7,2.5
550,1329994191,2/23/201211:49:00AM,4.5,4,4.5,6.5,4.5
550,1330009015,2/23/20123:56:00PM,4,5.5,6.5,6.5,4
550,1330016943,2/23/20126:09:00PM,1,5.5,2.5,7,1
550,1330079393,2/24/201211:29:00AM,3.5,4,5,6,2.5
550,1330089602,2/24/20122:20:00PM,3.5,3,3.5,6,1.5
550,1330100222,2/24/20125:17:00PM,2.5,4,4.5,6,4
550,1330340695,2/27/201212:04:00PM,2,2.5,6.5,2,3.5
550,1330348189,2/27/20122:09:00PM,5,4.5,4.5,5,3
550,1330358573,2/27/20125:02:00PM,1.5,2.5,6.5,3,2.5
550,1330606887,3/1/20122:01:00PM,4,4,4,4.5,4
550,1330696742,3/2/20122:59:00PM,3,5,5.5,6,4
550,1330705229,3/2/20125:20:00PM,2,1.5,4,3,2
550,1330948221,3/5/201212:50:00PM,3.5,5.5,6,6,3.5
550,1330954420,3/5/20122:33:00PM,5,5,4,6.5,3.5
550,1330966997,3/5/20126:03:00PM,4,4,4.5,4,4
550,1331028515,3/6/201211:08:00AM,3,5,4.5,5.5,4.5
550,1331039023,3/6/20122:03:00PM,5,5.5,5,4.5,3
550,1331052021,3/6/20125:40:00PM,2,5,7,3.5,3.5
550,1331114715,3/7/201211:05:00AM,1.5,2.5,5,2.5,4
550,1331127005,3/7/20122:30:00PM,3.5,2.5,5.5,2.5,2.5
550,1331137535,3/7/20125:25:00PM,2,1,7,4,4
550,1331200837,3/8/201211:00:00AM,3.5,3,6.5,2.5,6
550,1331212878,3/8/20122:21:00PM,2,4,6,3.5,4
550,1331226911,3/8/20126:15:00PM,1.5,6.5,6.5,2,4
550,1331300465,3/9/20122:41:00PM,4,6,5,5,5
550,1331308839,3/9/20125:00:00PM,4,4,4.5,1.5,3
530,1328091296,2/1/201211:14:00AM,4,6.5,4,6.5,1.5
530,1328192490,2/2/20123:21:00PM,3,6,5.5,6,3.5
530,1328264030,2/3/201211:13:00AM,2.5,6,5.5,6,4.5
530,1328522448,2/6/201211:00:00AM,2.5,6.5,5.5,6.5,3
530,1328536611,2/6/20122:56:00PM,2.5,5.5,4,6,4
530,1328609328,2/7/201211:08:00AM,2.5,6.5,4,5.5,4.5
530,1328620269,2/7/20122:11:00PM,2.5,6.5,5.5,6.5,4.5
530,1328631014,2/7/20125:10:00PM,4,6,5,6,5
530,1328695385,2/8/201211:03:00AM,2.5,6,6,6,4
530,1328706625,2/8/20122:10:00PM,4,6,6,5,4
530,1328717561,2/8/20125:12:00PM,4,6,5.5,6,4
530,1328782047,2/9/201211:07:00AM,3.5,6,5.5,6,5.5
530,1328795907,2/9/20122:58:00PM,4,6,6,6,3.5
530,1328803867,2/9/20125:11:00PM,4,6,4,6,3.5
530,1328881758,2/10/20122:49:00PM,2.5,6,6,5.5,4.5
530,1329128307,2/13/201211:18:00AM,3.5,6,5.5,6,4
530,1329139074,2/13/20122:17:00PM,4,5.5,6,6.5,4
530,1329224838,2/14/20122:07:00PM,4,6,5.5,6,4.5
530,1329235915,2/14/20125:11:00PM,2.5,6,6,5.5,3.5
530,1329757064,2/20/20125:57:00PM,3.5,6.5,4,6.5,5.5
530,1329833154,2/21/20123:05:00PM,2.5,6,6,6,3.5
530,1329904946,2/22/201211:02:00AM,4,6.5,6,6.5,4.5
530,1329918458,2/22/20122:47:00PM,4,6.5,6.5,6.5,3.5
530,1329928911,2/22/20125:41:00PM,4,4,5.5,6,4
530,1329992070,2/23/201211:14:00AM,2,6.5,6.5,6.5,4.5
530,1330003365,2/23/20122:22:00PM,4,6,6,4,2
530,1330085659,2/24/20121:14:00PM,4,6.5,6,6,4
530,1330089608,2/24/20122:20:00PM,2.5,6,6,6,4.5
530,1330101195,2/24/20125:33:00PM,2,6.5,6.5,6.5,4
530,1330339742,2/27/201211:49:00AM,2.5,6,6,6,3
530,1330348158,2/27/20122:09:00PM,4,6.5,6,6.5,6.5
530,1330360937,2/27/20125:42:00PM,4,6.5,4,6.5,6
530,1330423365,2/28/201211:02:00AM,5,6.5,6.5,6.5,6.5
530,1330434946,2/28/20122:15:00PM,1.5,6.5,6,6.5,6
530,1330510404,2/29/201211:13:00AM,2,6,4,6,4
530,1330596499,3/1/201211:08:00AM,2.5,6.5,6.5,6.5,3.5
530,1330607058,3/1/20122:04:00PM,4,6.5,6,6,4
530,1330619609,3/1/20125:33:00PM,3,6.5,6.5,6.5,5.5
530,1330696010,3/2/20122:46:00PM,2.5,7,2,4,4.5
530,1331028356,3/6/201211:05:00AM,3.5,6.5,6,6.5,3.5
530,1331039669,3/6/20122:14:00PM,4,6.5,6.5,6.5,6
530,1331125260,3/7/20122:01:00PM,4,6,4,6,2.5
530,1331136051,3/7/20125:00:00PM,4,6.5,6.5,6,2.5
530,1331203207,3/8/201211:40:00AM,4,6.5,4,6.5,6
530,1331212437,3/8/20122:13:00PM,4,6.5,6.5,6.5,4
530,1331223242,3/8/20125:14:00PM,1.5,6.5,6.5,6.5,5.5
551,1327918065,1/30/201211:07:00AM,4,4,4.5,6,3.5
551,1327929791,1/30/20122:23:00PM,4.5,3.5,5,4.5,3.5
551,1327939253,1/30/20125:00:00PM,4,4,5,5.5,3
551,1328004038,1/31/201211:00:00AM,2.5,3,4,3.5,4.5
551,1328016882,1/31/20122:34:00PM,2.5,2.5,5,4,2.5
551,1328025766,1/31/20125:02:00PM,4.5,4,4,4,3
551,1328090470,2/1/201211:01:00AM,4,4.5,5,4.5,4
551,1328101783,2/1/20122:09:00PM,4,4.5,4,4.5,4
551,1328112058,2/1/20125:00:00PM,3,5,5,6,3.5
551,1328177687,2/2/201211:14:00AM,5,4.5,5.5,4.5,3.5
551,1328187652,2/2/20122:00:00PM,4.5,5,5,5,3.5
551,1328198458,2/2/20125:00:00PM,4,4.5,5,5,4.5
551,1328264368,2/3/201211:19:00AM,3.5,4.5,6,4,4
551,1328274170,2/3/20122:02:00PM,4.5,4.5,5,4,4
551,1328284849,2/3/20125:00:00PM,4.5,5.5,5.5,6,5
551,1328524501,2/6/201211:35:00AM,3,3,6,3,5
551,1328533888,2/6/20122:11:00PM,4.5,4,5.5,3.5,4
551,1328559054,2/6/20129:10:00PM,2.5,3,7,3.5,3
551,1328619917,2/7/20122:05:00PM,5,4.5,6,3,4
551,1328718688,2/8/20125:31:00PM,4,2,6.5,2.5,4.5
551,1328794890,2/9/20122:41:00PM,5,5,5,6,3.5
551,1328818857,2/9/20129:20:00PM,4.5,5.5,6,6,3.5
551,1328868063,2/10/201211:01:00AM,5,5.5,5.5,6,4
551,1328879444,2/10/20122:10:00PM,4,5.5,6,6,5
551,1329127248,2/13/201211:00:00AM,3.5,6,5.5,6,6
551,1329215251,2/14/201211:27:00AM,3,5,5.5,6,4
551,1329235583,2/14/20125:06:00PM,3.5,4.5,4.5,5,3.5
551,1329300157,2/15/201211:02:00AM,4,5.5,5.5,5.5,4.5
551,1329314568,2/15/20123:02:00PM,4.5,5.5,5.5,6,4.5
551,1329408103,2/16/20125:01:00PM,3,5,6,6,5.5
551,1329473191,2/17/201211:06:00AM,5,4.5,5,5,4
551,1329503007,2/17/20127:23:00PM,4,5,5,6.5,4
551,1329732082,2/20/201211:01:00AM,4.5,5,6,6,4
551,1329744237,2/20/20122:23:00PM,4,4,4.5,5,4
551,1329770073,2/20/20129:34:00PM,4.5,5,6,4.5,4
551,1329819007,2/21/201211:10:00AM,5.5,6,5,6,4
551,1329831047,2/21/20122:30:00PM,3.5,4,4.5,5,4
551,1329840808,2/21/20125:13:00PM,3.5,4.5,5,5,3.5
551,1329907480,2/22/201211:44:00AM,4.5,5,5,6,4
551,1329915880,2/22/20122:04:00PM,5,5.5,5.5,6,4.5
551,1329938882,2/22/20128:28:00PM,4.5,5,6,6,4.5
551,1330013369,2/23/20125:09:00PM,3.5,4,5,4.5,3.5
551,1330085392,2/24/20121:09:00PM,5.5,6,6,6,5
551,1330941634,3/5/201211:00:00AM,4.5,4,4,4.5,4.5
551,1330959623,3/5/20124:00:00PM,3,4.5,5,5.5,4
551,1330980706,3/5/20129:51:00PM,5.5,6,5.5,6,4
551,1331028118,3/6/201211:01:00AM,6,6,6,6,4
551,1331041227,3/6/20122:40:00PM,4.5,4.5,5,4.5,4.5
551,1331064129,3/6/20129:02:00PM,4,3,6,4.5,6
551,1331114444,3/7/201211:00:00AM,5,5,6,6,4
551,1331127668,3/7/20122:41:00PM,5.5,5.5,6,5.5,4.5
551,1331136061,3/7/20125:01:00PM,4,4.5,6,5.5,3.5
551,1331217142,3/8/20123:32:00PM,5,5.5,5,6,4
551,1331289271,3/9/201211:34:00AM,4,4.5,5,5.5,4.5
551,1331304059,3/9/20123:40:00PM,3.5,3,5,4,4
512,1327918849,1/30/201211:20:00AM,5,5,5,5,5.5
512,1327928476,1/30/20122:01:00PM,5.5,6,5,5.5,4.5
512,1327939498,1/30/20125:04:00PM,3.5,5,4.5,4.5,3.5
512,1328016568,1/31/20122:29:00PM,4,5,4.5,5,5
512,1328026605,1/31/20125:16:00PM,5,5,5.5,4,5.5
512,1328092314,2/1/201211:31:00AM,5.5,6.5,5.5,3.5,4.5
512,1328107184,2/1/20123:39:00PM,3.5,3,5,4.5,5
512,1328112130,2/1/20125:02:00PM,4.5,5,4.5,5.5,4.5
512,1328178654,2/2/201211:30:00AM,2.5,5,5,3.5,4.5
512,1328198748,2/2/20125:05:00PM,3,3,3.5,3,4
512,1328263333,2/3/201211:02:00AM,4.5,5.5,3,4.5,3.5
512,1328274787,2/3/20122:13:00PM,4,6,4,3,4.5
512,1328523929,2/6/201211:25:00AM,4.5,5,5,5,4.5
512,1328535775,2/6/20122:42:00PM,3,4,4.5,4.5,3.5
512,1328544835,2/6/20125:13:00PM,4,4.5,5,4,3.5
512,1328612583,2/7/201212:03:00PM,4.5,5,4.5,3.5,5
512,1328619794,2/7/20122:03:00PM,3.5,4.5,4.5,4.5,4
512,1328631835,2/7/20125:23:00PM,5,5.5,5,5.5,5
512,1328697093,2/8/201211:31:00AM,3.5,5,5.5,4,5
512,1328707969,2/8/20122:32:00PM,4,5,4,5,3.5
512,1328718720,2/8/20125:32:00PM,5.5,5.5,5,5,6
512,1328781772,2/9/201211:02:00AM,3.5,5.5,4,5,4
512,1328793677,2/9/20122:21:00PM,5,4.5,5,4.5,4
512,1328804025,2/9/20125:13:00PM,5.5,6,5,5,5.5
512,1328868288,2/10/201211:04:00AM,4,6,5.5,4,4.5
512,1328880997,2/10/20122:36:00PM,4.5,4,4.5,3,3.5
512,1329127663,2/13/201211:07:00AM,3,5,4,3,4
512,1329138969,2/13/20122:16:00PM,4,5.5,5,3,4.5
512,1329151306,2/13/20125:41:00PM,5.5,5.5,4.5,3.5,4
512,1329214212,2/14/201211:10:00AM,3.5,4.5,4,3.5,4
512,1329224995,2/14/20122:09:00PM,4.5,4,4,3,4.5
512,1329237670,2/14/20125:41:00PM,4.5,5.5,4.5,3.5,5
512,1329305792,2/15/201212:36:00PM,5.5,4.5,5,3,5
512,1329313569,2/15/20122:46:00PM,4.5,5.5,4.5,6,5.5
